dataset,representation,operation,accuracy,convolution_algorithm,classification_algorithm
CharacterTrajectories,MTF,subtraction,0.5445682451253482,Rocket,Ridge
CharacterTrajectories,MTF,subtraction,0.4777158774373259,MiniRocket,Ridge
CharacterTrajectories,MTF,dot_product,0.8217270194986073,,Ridge
CharacterTrajectories,MTF,dot_product,0.8997214484679665,Rocket,Ridge
CharacterTrajectories,MTF,dot_product,0.8795264623955432,MiniRocket,Ridge
CharacterTrajectories,MTF,element_wise,0.7980501392757661,,Ridge
CharacterTrajectories,MTF,element_wise,0.8746518105849582,Rocket,Ridge
CharacterTrajectories,MTF,element_wise,0.814066852367688,MiniRocket,Ridge
CharacterTrajectories,GASF,sum,0.924791086350975,,Ridge
CharacterTrajectories,GASF,sum,0.9651810584958216,Rocket,Ridge
CharacterTrajectories,GASF,sum,0.9575208913649024,MiniRocket,Ridge
CharacterTrajectories,GASF,subtraction,0.6225626740947076,,Ridge
CharacterTrajectories,GASF,subtraction,0.6775766016713092,Rocket,Ridge
CharacterTrajectories,GASF,subtraction,0.6518105849582173,MiniRocket,Ridge
CharacterTrajectories,GASF,dot_product,0.6065459610027855,,Ridge
CharacterTrajectories,GASF,dot_product,0.9366295264623956,Rocket,Ridge
CharacterTrajectories,GASF,dot_product,0.9282729805013928,MiniRocket,Ridge
CharacterTrajectories,GASF,element_wise,0.926183844011142,,Ridge
CharacterTrajectories,GASF,element_wise,0.9596100278551531,Rocket,Ridge
CharacterTrajectories,GASF,element_wise,0.935933147632312,MiniRocket,Ridge
CharacterTrajectories,GADF,sum,0.913649025069638,,Ridge
CharacterTrajectories,GADF,sum,0.974233983286908,Rocket,Ridge
CharacterTrajectories,GADF,sum,0.9596100278551531,MiniRocket,Ridge
CharacterTrajectories,GADF,subtraction,0.6232590529247911,,Ridge
CharacterTrajectories,GADF,subtraction,0.7263231197771588,Rocket,Ridge
CharacterTrajectories,GADF,subtraction,0.7207520891364902,MiniRocket,Ridge
CharacterTrajectories,GADF,dot_product,0.3530640668523677,,Ridge
CharacterTrajectories,GADF,dot_product,0.9512534818941504,Rocket,Ridge
CharacterTrajectories,GADF,dot_product,0.9428969359331476,MiniRocket,Ridge
CharacterTrajectories,GADF,element_wise,0.9073816155988856,,Ridge
CharacterTrajectories,GADF,element_wise,0.9651810584958216,Rocket,Ridge
CharacterTrajectories,GADF,element_wise,0.947075208913649,MiniRocket,Ridge
CharacterTrajectories,FIRTS,sum,0.9331476323119776,,Ridge
CharacterTrajectories,FIRTS,sum,0.979108635097493,Rocket,Ridge
CharacterTrajectories,FIRTS,sum,0.9589136490250696,MiniRocket,Ridge
CharacterTrajectories,FIRTS,subtraction,0.6190807799442897,,Ridge
CharacterTrajectories,FIRTS,subtraction,0.6552924791086351,Rocket,Ridge
CharacterTrajectories,FIRTS,subtraction,0.6100278551532033,MiniRocket,Ridge
CharacterTrajectories,FIRTS,dot_product,0.8753481894150418,,Ridge
CharacterTrajectories,FIRTS,dot_product,0.942200557103064,Rocket,Ridge
CharacterTrajectories,FIRTS,dot_product,0.9373259052924792,MiniRocket,Ridge
CharacterTrajectories,FIRTS,element_wise,0.9275766016713092,,Ridge
CharacterTrajectories,FIRTS,element_wise,0.9672701949860724,Rocket,Ridge
CharacterTrajectories,FIRTS,element_wise,0.935933147632312,MiniRocket,Ridge
CharacterTrajectories,CWT,sum,0.770891364902507,,Ridge
CharacterTrajectories,CWT,sum,0.926183844011142,Rocket,Ridge
CharacterTrajectories,CWT,sum,0.9115598885793872,MiniRocket,Ridge
CharacterTrajectories,CWT,subtraction,0.5647632311977716,,Ridge
CharacterTrajectories,CWT,subtraction,0.6545961002785515,Rocket,Ridge
CharacterTrajectories,CWT,subtraction,0.5988857938718662,MiniRocket,Ridge
CharacterTrajectories,CWT,dot_product,0.6866295264623955,,Ridge
CharacterTrajectories,CWT,dot_product,0.9164345403899722,Rocket,Ridge
CharacterTrajectories,CWT,dot_product,0.9115598885793872,MiniRocket,Ridge
CharacterTrajectories,CWT,element_wise,0.9428969359331476,,Ridge
CharacterTrajectories,CWT,element_wise,0.9540389972144848,Rocket,Ridge
CharacterTrajectories,CWT,element_wise,0.9449860724233984,MiniRocket,Ridge
Phoneme,RP,sum,0.1439873417721519,,Ridge
Phoneme,RP,sum,0.2484177215189873,Rocket,Ridge
Phoneme,RP,sum,0.175632911392405,MiniRocket,Ridge
Phoneme,RP,subtraction,0.1439873417721519,,Ridge
Phoneme,RP,subtraction,0.2484177215189873,Rocket,Ridge
Phoneme,RP,subtraction,0.175632911392405,MiniRocket,Ridge
Phoneme,RP,dot_product,0.1439873417721519,,Ridge
Phoneme,RP,dot_product,0.2484177215189873,Rocket,Ridge
Phoneme,RP,dot_product,0.175632911392405,MiniRocket,Ridge
Phoneme,RP,element_wise,0.1439873417721519,,Ridge
Phoneme,RP,element_wise,0.2484177215189873,Rocket,Ridge
Phoneme,RP,element_wise,0.175632911392405,MiniRocket,Ridge
Phoneme,MTF,sum,0.1777426160337552,,Ridge
Phoneme,MTF,sum,0.2531645569620253,Rocket,Ridge
Phoneme,MTF,sum,0.1793248945147679,MiniRocket,Ridge
Phoneme,MTF,subtraction,0.1777426160337552,,Ridge
SpokenArabicDigits,RP,dot_product,0.08867667121418826,,Ridge
SpokenArabicDigits,RP,dot_product,0.339699863574352,Rocket,Ridge
SpokenArabicDigits,RP,dot_product,0.35743519781718963,MiniRocket,Ridge
SpokenArabicDigits,RP,element_wise,0.35607094133697137,,Ridge
SpokenArabicDigits,RP,element_wise,0.3651659845384266,Rocket,Ridge
SpokenArabicDigits,RP,element_wise,0.35743519781718963,MiniRocket,Ridge
SpokenArabicDigits,MTF,sum,0.7989995452478399,,Ridge
SpokenArabicDigits,MTF,sum,0.891768985902683,Rocket,Ridge
SpokenArabicDigits,MTF,sum,0.8644838562983174,MiniRocket,Ridge
SpokenArabicDigits,MTF,subtraction,0.3587994542974079,,Ridge
SpokenArabicDigits,MTF,subtraction,0.2132787630741246,Rocket,Ridge
SpokenArabicDigits,MTF,subtraction,0.2351068667576171,MiniRocket,Ridge
SpokenArabicDigits,MTF,dot_product,0.15416098226466576,,Ridge
SpokenArabicDigits,MTF,dot_product,0.24511141427921782,Rocket,Ridge
SpokenArabicDigits,MTF,dot_product,0.2901318781264211,MiniRocket,Ridge
SpokenArabicDigits,MTF,element_wise,0.25102319236016374,,Ridge
SpokenArabicDigits,MTF,element_wise,0.3196907685311505,Rocket,Ridge
SpokenArabicDigits,MTF,element_wise,0.4233742610277399,MiniRocket,Ridge
SpokenArabicDigits,GASF,sum,0.8108231014097317,,Ridge
SpokenArabicDigits,GASF,sum,0.8926784902228285,Rocket,Ridge
SpokenArabicDigits,GASF,sum,0.8549340609367895,MiniRocket,Ridge
SpokenArabicDigits,GASF,subtraction,0.33742610277398816,,Ridge
SpokenArabicDigits,GASF,subtraction,0.33515234197362437,Rocket,Ridge
SpokenArabicDigits,GASF,subtraction,0.3537971805366075,MiniRocket,Ridge
SpokenArabicDigits,GASF,dot_product,0.04365620736698499,,Ridge
SpokenArabicDigits,GASF,dot_product,0.3856298317417008,Rocket,Ridge
SpokenArabicDigits,GASF,dot_product,0.4047294224647567,MiniRocket,Ridge
SpokenArabicDigits,GASF,element_wise,0.5643474306502956,,Ridge
SpokenArabicDigits,GASF,element_wise,0.36107321509777174,Rocket,Ridge
SpokenArabicDigits,GASF,element_wise,0.5252387448840382,MiniRocket,Ridge
SpokenArabicDigits,GADF,sum,0.6703046839472487,,Ridge
SpokenArabicDigits,GADF,sum,0.8226466575716235,Rocket,Ridge
SpokenArabicDigits,GADF,sum,0.7899045020463847,MiniRocket,Ridge
SpokenArabicDigits,GADF,subtraction,0.3210550250113688,,Ridge
SpokenArabicDigits,GADF,subtraction,0.46839472487494316,Rocket,Ridge
SpokenArabicDigits,GADF,subtraction,0.4638472032742155,MiniRocket,Ridge
SpokenArabicDigits,GADF,dot_product,0.10050022737608004,,Ridge
SpokenArabicDigits,GADF,dot_product,0.41609822646657574,Rocket,Ridge
SpokenArabicDigits,GADF,dot_product,0.42701227830832195,MiniRocket,Ridge
SpokenArabicDigits,GADF,element_wise,0.1928149158708504,,Ridge
SpokenArabicDigits,GADF,element_wise,0.20645748067303318,Rocket,Ridge
SpokenArabicDigits,GADF,element_wise,0.41882673942701226,MiniRocket,Ridge
SpokenArabicDigits,FIRTS,sum,0.8067303319690768,,Ridge
SpokenArabicDigits,FIRTS,sum,0.9281491587085039,Rocket,Ridge
SpokenArabicDigits,FIRTS,sum,0.904956798544793,MiniRocket,Ridge
SpokenArabicDigits,FIRTS,subtraction,0.39017735334242837,,Ridge
SpokenArabicDigits,FIRTS,subtraction,0.39290586630286495,Rocket,Ridge
SpokenArabicDigits,FIRTS,subtraction,0.4206457480673033,MiniRocket,Ridge
SpokenArabicDigits,FIRTS,dot_product,0.1846293769895407,,Ridge
SpokenArabicDigits,FIRTS,dot_product,0.4702137335152342,Rocket,Ridge
SpokenArabicDigits,FIRTS,dot_product,0.5288767621646203,MiniRocket,Ridge
SpokenArabicDigits,FIRTS,element_wise,0.3065029558890405,,Ridge
SpokenArabicDigits,FIRTS,element_wise,0.5061391541609823,Rocket,Ridge
SpokenArabicDigits,FIRTS,element_wise,0.5184174624829468,MiniRocket,Ridge
SpokenArabicDigits,CWT,sum,0.5416098226466576,,Ridge
SpokenArabicDigits,CWT,sum,0.7007730786721237,Rocket,Ridge
SpokenArabicDigits,CWT,sum,0.6630286493860846,MiniRocket,Ridge
SpokenArabicDigits,CWT,subtraction,0.3165075034106412,,Ridge
SpokenArabicDigits,CWT,subtraction,0.40200090950432016,Rocket,Ridge
SpokenArabicDigits,CWT,subtraction,0.35607094133697137,MiniRocket,Ridge
SpokenArabicDigits,CWT,dot_product,0.09731696225557071,,Ridge
SpokenArabicDigits,CWT,dot_product,0.39063210550250116,Rocket,Ridge
SpokenArabicDigits,CWT,dot_product,0.3328785811732606,MiniRocket,Ridge
SpokenArabicDigits,CWT,element_wise,0.1809913597089586,,Ridge
SpokenArabicDigits,CWT,element_wise,0.43292405638926784,Rocket,Ridge
SpokenArabicDigits,CWT,element_wise,0.451568894952251,MiniRocket,Ridge
